,relationships,funding_rounds,funding_total_usd,log_funding_total_usd,milestones,log_milestones,avg_participants,log_avg_participants,age_funding_span,age_milestone_span,funding_duration_days,lifetime_days,relationships_per_round,milestones_per_year,funding_per_participant,is_top500,labels,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD
430,11.0,2,9200000,16.034714150714915,2,1.0986122886681096,1.0,0.6931471805599453,2.1562,2.7452000000000005,787,1886.0,3.6666666666666665,0.5340168749332478,4600000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
431,0.0,4,435953,12.985292012178014,0,0.0,1.0,0.6931471805599453,1.3342,0.0,487,1886.0,0.0,0.0,217976.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
432,9.0,2,55600000,17.833693777206424,2,1.0986122886681096,2.0,1.0986122886681096,1.0,2.4493,365,1886.0,3.0,0.5798277911460297,15509048.343547765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
433,2.0,1,10000000,16.118095750958314,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.0,1.0,5000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
434,3.0,1,12000,11.509855721179598,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.5,1.0,6000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
435,3.0,2,2257464,14.629753060277123,0,0.0,1.0,0.6931471805599453,0.05480000000000018,0.0,20,1886.0,1.0,0.0,1128732.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
436,4.0,2,983000,13.798365416422785,2,1.0986122886681096,6.0,1.9459101490553132,0.3617,2.2767,132,1886.0,1.3333333333333333,0.6103701895199438,140428.57142857142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
437,15.0,2,41000000,17.529082649058825,2,1.0986122886681096,1.5,0.9162907318741551,1.0602,1.1397,387,1886.0,5.0,0.9347104734308548,15509048.343547765,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
438,0.0,3,9100000,16.02378508137718,0,0.0,1.0,0.6931471805599453,1.8904000000000005,0.0,690,1886.0,0.0,0.0,4550000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
439,6.0,3,25500100,17.054192970905124,3,1.3862943611198906,2.5,1.252762968495368,4.753500000000001,5.465625000000001,1735,1886.0,1.5,0.301987074953192,7285742.857142857,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
440,3.0,1,400000,12.899222326086994,2,1.0986122886681096,1.0,0.6931471805599453,0.0,0.0794999999999999,0,1886.0,1.5,1.7001493054629804,200000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
441,4.0,6,22165091,16.9140291768407,0,0.0,2.0,1.0986122886681096,3.610899999999999,0.0,1318,1886.0,0.36363636363636365,0.0,7388363.666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
442,4.0,1,500000,13.122365377402328,2,1.0986122886681096,4.0,1.6094379124341003,0.0,2.6439000000000004,0,1886.0,2.0,0.5488624825050084,100000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
443,20.5,5,57725000,18.064005814299346,4,1.6094379124341003,2.8,1.33500106673234,5.2219,2.3971999999999998,1906,1886.0,4.833333333333333,1.177440244907571,15509048.343547765,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
444,6.0,2,4700000,15.363073279446223,1,0.6931471805599453,1.0,0.6931471805599453,1.9178000000000002,0.0,700,1886.0,2.0,1.0,2350000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
445,1.0,1,30000000,17.216707972959764,1,0.6931471805599453,2.0,1.0986122886681096,0.0,0.0,0,1886.0,0.5,1.0,10000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
446,13.0,5,39000000,17.479072229734946,1,0.6931471805599453,3.25,1.4469189829363254,6.986375,0.0,2550,1886.0,2.1666666666666665,1.0,9176470.588235294,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
447,10.0,3,32000000,17.281246492014,1,0.6931471805599453,3.0,1.3862943611198906,2.5644,0.0,936,1886.0,2.5,1.0,8000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
448,7.0,3,42000000,17.553180200057167,0,0.0,2.6667,1.2992920749980297,1.0356,0.0,378,1886.0,1.75,0.0,11454441.323260697,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
449,5.0,3,24510540,17.01461382788412,2,1.0986122886681096,2.6667,1.2992920749980297,4.988999999999999,5.358899999999999,1821,1886.0,1.25,0.3145198068848386,6684631.957891292,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
450,0.0,1,2500000,14.731801689838349,0,0.0,2.0,1.0986122886681096,0.0,0.0,0,1886.0,0.0,0.0,833333.3333333334,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
451,1.0,3,21460663,16.88173223597427,2,1.0986122886681096,4.5,1.7047480922384253,4.3233,0.5151000000000003,1578,1886.0,0.25,1.3200448815259715,3901938.727272727,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
452,6.0,1,15000000,16.52356082573315,0,0.0,4.0,1.6094379124341003,0.0,0.0,0,1886.0,3.0,0.0,3000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,5.0,2,889999,13.698976741708323,2,1.0986122886681096,3.5,1.5040773967762742,2.8657999999999997,3.8548,1046,1886.0,1.6666666666666667,0.4119634176485128,197777.55555555556,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
454,6.0,1,16000000,16.588099342704055,1,0.6931471805599453,3.0,1.3862943611198906,0.0,0.0,0,1886.0,3.0,1.0,4000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
455,5.0,1,7000000,15.76142084987672,4,1.6094379124341003,2.0,1.0986122886681096,0.0,5.465625000000001,0,1886.0,2.5,0.5802820170602914,2333333.3333333335,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
456,3.0,2,100000,11.51293546492023,0,0.0,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.0,0.0,50000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
457,13.0,1,1500000,14.220976332738882,3,1.3862943611198906,1.0,0.6931471805599453,0.0,2.0986000000000002,0,1886.0,6.0,0.9681791776931516,750000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
458,19.0,1,8000000,15.894952224644102,4,1.6094379124341003,1.0,0.6931471805599453,0.0,2.117799999999999,0,1886.0,6.0,1.282955930463789,4000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
459,20.5,2,4000000,15.201805169084134,4,1.6094379124341003,3.0,1.3862943611198906,0.49040000000000006,2.1397000000000004,179,1886.0,6.0,1.2740070707392424,1000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
460,3.0,1,25000,11.509855721179598,0,0.0,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.5,0.0,12500.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
461,10.0,6,57725000,17.98418927271177,3,1.3862943611198906,3.6667,1.5404521837787817,6.5754,1.4356000000000009,2400,1886.0,1.4285714285714286,1.231729348004598,13849186.791522916,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
462,10.0,2,12100000,16.308716093211594,1,0.6931471805599453,1.0,0.6931471805599453,2.6493,0.0,967,1886.0,3.3333333333333335,1.0,6050000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
463,9.0,2,20000000,16.811242881518265,1,0.6931471805599453,4.5,1.7047480922384253,1.3918000000000017,0.0,508,1886.0,3.0,1.0,3636363.6363636362,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,10.0,4,49600000,17.719501411856445,1,0.6931471805599453,2.6667,1.2992920749980297,6.986375,0.0,2550,1886.0,2.0,1.0,13527149.753184061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
465,3.0,5,51450000,17.75612103968068,1,0.6931471805599453,5.6667,1.8971249848733813,2.435600000000001,0.0,889,1886.0,0.5,1.0,7717461.412692937,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
466,7.0,2,6300000,15.656060350091908,1,0.6931471805599453,2.0,1.0986122886681096,2.6986,0.0,985,1886.0,2.3333333333333335,1.0,2100000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
467,8.0,1,200000,12.206077645517674,3,1.3862943611198906,2.0,1.0986122886681096,0.0,2.137,0,1886.0,4.0,0.9563277016257571,66666.66666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
468,2.0,1,20000,11.509855721179598,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.0,1.0,10000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
469,13.0,2,11600000,16.266515742283485,3,1.3862943611198906,2.0,1.0986122886681096,3.3945,2.2411000000000003,1239,1886.0,4.333333333333333,0.9256116750485945,3866666.6666666665,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
470,6.0,1,9150000,16.029264546541317,2,1.0986122886681096,2.0,1.0986122886681096,0.0,5.465625000000001,0,1886.0,3.0,0.30737075059937297,3050000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
471,2.0,1,1200000,13.997832948091215,2,1.0986122886681096,4.0,1.6094379124341003,0.0,0.2849,0,1886.0,1.0,1.5565413650867772,240000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
472,4.0,1,1700000,14.346139397261565,2,1.0986122886681096,7.0,2.0794415416798357,0.0,0.0,0,1886.0,2.0,1.7001493054629804,212500.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
473,9.0,3,1415000,14.162640795773006,4,1.6094379124341003,1.0,0.6931471805599453,1.9315000000000002,4.3781,705,1886.0,2.25,0.7437570889347539,707500.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
474,16.0,2,4200000,15.250595321348806,2,1.0986122886681096,1.5,0.9162907318741551,2.0492999999999997,2.0164,748,1886.0,5.333333333333333,0.6630420368651373,1680000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
475,7.0,2,500000,13.122365377402328,2,1.0986122886681096,2.0,1.0986122886681096,0.7204999999999999,1.2382999999999997,263,1886.0,2.3333333333333335,0.8935352723048744,166666.66666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
476,1.0,1,21500000,16.88356353960952,0,0.0,4.0,1.6094379124341003,0.0,0.0,0,1886.0,0.5,0.0,4300000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
477,4.0,2,10000000,16.118095750958314,2,1.0986122886681096,2.0,1.0986122886681096,1.5452000000000001,2.1123,564,1886.0,1.3333333333333333,0.6426115734344375,3333333.3333333335,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
478,7.0,2,9500000,16.066802461833923,1,0.6931471805599453,2.5,1.252762968495368,1.4739,0.0,538,1886.0,2.3333333333333335,1.0,2714285.714285714,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
479,4.0,2,13875001,16.445599361740907,0,0.0,7.25,2.3978952727983707,2.2302000000000004,0.0,814,1886.0,1.3333333333333333,0.0,1261363.7272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
480,5.0,1,275000,12.524530013005734,1,0.6931471805599453,2.0,1.0986122886681096,0.0,0.0,0,1886.0,2.5,1.0,91666.66666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
481,10.0,3,19743770,16.798348607159696,1,0.6931471805599453,2.5,1.252762968495368,4.950699999999999,0.0,1807,1886.0,2.5,1.0,5641077.142857143,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
482,5.0,5,1178000,13.979329492089743,1,0.6931471805599453,5.0,1.791759469228055,1.9342999999999995,0.0,706,1886.0,0.8333333333333334,1.0,196333.33333333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
483,5.0,3,25000000,17.034386422832473,2,1.0986122886681096,2.0,1.0986122886681096,2.0466,1.7780999999999998,747,1886.0,1.25,0.7199164896871963,8333333.333333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
484,1.0,3,24150000,16.99979497947072,0,0.0,2.0,1.0986122886681096,1.5945,0.0,582,1886.0,0.25,0.0,8050000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
485,4.0,2,57725000,18.197537205138154,1,0.6931471805599453,1.0,0.6931471805599453,1.7973,0.0,656,1886.0,1.3333333333333333,1.0,15509048.343547765,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
486,11.0,2,36000000,17.399029524198163,3,1.3862943611198906,3.5,1.5040773967762742,1.9096,5.3972,697,1886.0,3.6666666666666665,0.4689551678859501,8000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
487,1.0,1,205000,12.230770136157428,0,0.0,1.0,0.6931471805599453,0.0,0.0,0,1886.0,0.5,0.0,102500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
488,20.5,4,28300000,17.158372397949154,4,1.6094379124341003,2.5,1.252762968495368,4.2548,2.649399999999999,1553,1886.0,5.4,1.0960705869457996,8085714.285714285,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
489,1.0,1,2000000,14.508658238524095,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,0.5,1.0,1000000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,20.5,2,11500000,16.257857680289998,6,1.9459101490553132,1.0,0.6931471805599453,0.41369999999999996,5.465625000000001,151,1886.0,6.0,0.8066250806625082,5750000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
491,15.0,1,4000000,15.201805169084134,2,1.0986122886681096,3.0,1.3862943611198906,0.0,1.1971999999999998,0,1886.0,6.0,0.9102494083378847,1000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
492,2.0,1,500000,13.122365377402328,2,1.0986122886681096,1.0,0.6931471805599453,0.0,1.2631000000000001,0,1886.0,1.0,0.883743537625381,250000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
493,9.0,1,4000000,15.201805169084134,2,1.0986122886681096,2.0,1.0986122886681096,0.0,2.7479999999999998,0,1886.0,4.5,0.5336179295624334,1333333.3333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
494,8.0,2,9030000,16.016063036135133,2,1.0986122886681096,4.0,1.6094379124341003,2.4274,0.07120000000000015,886,1886.0,2.6666666666666665,1.7001493054629804,1806000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
495,15.0,4,57725000,18.06257622151019,0,0.0,4.75,1.749199854809259,4.3205,0.0,1577,1886.0,3.0,0.0,12156521.739130436,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
496,2.0,1,20000,11.509855721179598,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.0,1.0,10000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
497,20.5,6,57725000,19.2886631955324,3,1.3862943611198906,2.0,1.0986122886681096,6.986375,1.6986000000000008,2550,1886.0,3.625,1.1116875416882825,15509048.343547765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
498,3.0,3,14700000,16.503358119776173,2,1.0986122886681096,1.0,0.6931471805599453,3.6328000000000005,2.7315000000000005,1326,1886.0,0.75,0.5359774889454643,7350000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
499,4.0,3,430000,12.971542813248437,2,1.0986122886681096,1.6667,0.980841752933602,1.0,1.8,365,1886.0,1.0,0.7142857142857143,161247.98440019498,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500,5.0,2,1015000,13.830400155679214,1,0.6931471805599453,1.0,0.6931471805599453,0.08489999999999998,0.0,31,1886.0,1.6666666666666667,1.0,507500.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
501,2.0,1,1200000,13.997832948091215,1,0.6931471805599453,2.0,1.0986122886681096,0.0,0.0,0,1886.0,1.0,1.0,400000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
502,16.0,2,17100000,16.65458907995242,4,1.6094379124341003,2.5,1.252762968495368,1.4987000000000001,4.3534,547,1886.0,5.333333333333333,0.7471887025068181,4885714.285714285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
503,0.0,1,50000000,17.72753358339242,1,0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,0,1886.0,0.0,1.0,10000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
504,3.0,1,900000,13.710151153416941,0,0.0,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.5,0.0,450000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
505,7.0,1,6000000,15.607270193858982,2,1.0986122886681096,1.0,0.6931471805599453,0.0,1.6602999999999994,0,1886.0,3.5,0.7517949103484571,3000000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
506,5.0,2,15100000,16.530205368010318,3,1.3862943611198906,1.0,0.6931471805599453,6.342499999999999,1.868500000000001,2315,1886.0,1.6666666666666667,1.0458427749694958,7550000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
507,7.0,5,57725000,17.952275852044767,2,1.0986122886681096,7.25,2.335371690005382,6.986375,5.183599999999999,2550,1886.0,1.1666666666666667,0.32343618604049423,6058084.058335672,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
508,15.0,4,14800000,16.51013780630191,3,1.3862943611198906,2.25,1.1786549963416462,2.7451999999999996,2.5123,1002,1886.0,3.0,0.8541411610625516,4553846.153846154,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
509,20.5,2,6875000,15.743402346971443,5,1.791759469228055,7.0,2.0794415416798357,3.1014,2.6411000000000002,1132,1886.0,6.0,1.3732113921617093,859375.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
510,1.0,1,30000,11.509855721179598,0,0.0,1.0,0.6931471805599453,0.0,0.0,0,1886.0,0.5,0.0,15000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
511,10.0,1,22200000,16.915602891887552,1,0.6931471805599453,7.25,2.302585092994046,0.0,0.0,0,1886.0,5.0,1.0,2220000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
512,6.0,2,415000,12.936036208848487,2,1.0986122886681096,1.0,0.6931471805599453,0.22740000000000002,2.4821999999999997,83,1886.0,2.0,0.574349549135604,207500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
513,16.0,4,27063781,17.113706934429455,4,1.6094379124341003,3.5,1.5040773967762742,3.9945,1.6986999999999997,1458,1886.0,3.2,1.482195130988995,6014173.555555556,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
514,6.0,1,3100000,14.946912992035967,1,0.6931471805599453,5.0,1.791759469228055,0.0,0.0,0,1886.0,3.0,1.0,516666.6666666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
515,13.0,2,33000000,17.312018149733785,4,1.6094379124341003,2.5,1.252762968495368,1.1261,4.191800000000001,411,1886.0,4.333333333333333,0.7704457028390923,9428571.42857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
516,2.0,3,17400000,16.67198082165602,2,1.0986122886681096,5.0,1.791759469228055,2.2274,5.465625000000001,813,1886.0,0.5,0.2635393332454869,2900000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
517,17.0,5,28300000,17.158372397949154,4,1.6094379124341003,2.0,1.0986122886681096,3.3863,3.3150000000000004,1236,1886.0,2.8333333333333335,0.9269988412514484,9433333.333333334,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
518,20.5,4,46800000,17.661393782255395,6,1.9459101490553132,2.5,1.252762968495368,2.4137,5.126000000000001,881,1886.0,6.0,0.9794319294809009,13371428.57142857,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
519,5.0,3,1525000,14.23750562376114,2,1.0986122886681096,2.6667,1.2992920749980297,0.7013,0.030100000000000016,256,1886.0,1.25,1.7001493054629804,415905.3099517277,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
520,9.0,1,1200000,13.997832948091215,3,1.3862943611198906,5.0,1.791759469228055,0.0,1.1699000000000002,0,1886.0,4.5,1.3825521913452232,200000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
521,6.0,3,12400000,16.333207111220425,4,1.6094379124341003,1.6667,0.980841752933602,3.852,3.5698000000000003,1406,1886.0,1.5,0.8753118298393802,4649941.875726554,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
522,1.0,1,100000,11.51293546492023,0,0.0,1.0,0.6931471805599453,0.0,0.0,0,1886.0,0.5,0.0,50000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
523,4.0,3,11000000,16.213405921671733,1,0.6931471805599453,1.6667,0.980841752933602,5.1068999999999996,0.0,1864,1886.0,1.0,1.0,4124948.438144523,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
524,3.0,2,675000,13.42246945133505,1,0.6931471805599453,1.5,0.9162907318741551,0.9398000000000002,0.0,343,1886.0,1.0,1.0,270000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
525,5.0,2,13000000,16.380459992348886,0,0.0,2.5,1.252762968495368,2.3863,0.0,871,1886.0,1.6666666666666667,0.0,3714285.714285714,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
526,5.0,1,3500000,15.068273812173887,2,1.0986122886681096,2.0,1.0986122886681096,0.0,1.4657000000000002,0,1886.0,2.5,0.8111286855659651,1166666.6666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
527,2.0,1,12000000,16.300417291085605,1,0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,0,1886.0,1.0,1.0,2400000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
528,10.0,5,57725000,18.179546921282345,4,1.6094379124341003,4.3333,1.6739701835521403,4.2713,4.509600000000001,1559,1886.0,1.6666666666666667,0.726005517641934,14732650.704066899,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
529,2.0,3,15286415,16.54247514885925,1,0.6931471805599453,1.0,0.6931471805599453,5.6301000000000005,0.0,2055,1886.0,0.5,1.0,7643207.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
530,5.0,1,3200000,14.978661680269907,3,1.3862943611198906,1.0,0.6931471805599453,0.0,1.4191,0,1886.0,2.5,1.2401306270927204,1600000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
531,1.0,1,30000,11.509855721179598,1,0.6931471805599453,2.0,1.0986122886681096,0.0,0.0,0,1886.0,0.5,1.0,10000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
532,20.5,3,14650003,16.499951166464857,1,0.6931471805599453,1.0,0.6931471805599453,6.986375,0.0,2550,1886.0,6.0,1.0,7325001.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,9.0,2,23500000,16.97251102166758,1,0.6931471805599453,5.0,1.791759469228055,2.5122999999999998,0.0,917,1886.0,3.0,1.0,3916666.6666666665,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
534,2.0,1,980000,13.795308871054397,0,0.0,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.0,0.0,490000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,0.0,1,20000000,16.811242881518265,0,0.0,3.0,1.3862943611198906,0.0,0.0,0,1886.0,0.0,0.0,5000000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
536,4.0,1,1500000,14.220976332738882,0,0.0,3.0,1.3862943611198906,0.0,0.0,0,1886.0,2.0,0.0,375000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,0.0,2,8000000,15.894952224644102,1,0.6931471805599453,1.5,0.9162907318741551,1.3617000000000008,0.0,497,1886.0,0.0,1.0,3200000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
538,13.0,4,25200000,17.04235459216419,3,1.3862943611198906,4.0,1.6094379124341003,4.3672,1.4384000000000001,1594,1886.0,2.6,1.2303149606299213,5040000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
